source_file,year,round,rank,course,category,college,fees
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,147139,M.S. Opthalamology,STG,"Hassan Institute of Medical Sciences, Hassan",123400.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,147454,M.S. ENT,MNG,"The Oxford Medical College, Hospital & Research Centre, Bangalore",6515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,147454,M.S. ENT,MNG,"The Oxford Medical College, Hospital & Research Centre, Bangalore",6515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,148150,M.D Emergency Medicine,,"The Oxford Medical College, Hospital & Research Centre, Bangalore",1387994.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,148150,M.D Emergency Medicine,,"The Oxford Medical College, Hospital & Research Centre, Bangalore",1387994.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,149526,M.D. Microbiology,GM,"Shivamoga Institute of Medical Sciences,Shimoga",68400.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,149526,M.D. Microbiology,GM,"Shivamoga Institute of Medical Sciences,Shimoga",68400.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,150900,M.D. Pathology,OPN,"JJM Medical College, Davangere",358253.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,150900,M.D. Pathology,OPN,"JJM Medical College, Davangere",358253.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,152898,M.D. Dermatology,MNG,"Kempegowda Institute of Medical Sciences, Bangalore",12515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,152898,M.D. Dermatology,MNG,"Kempegowda Institute of Medical Sciences, Bangalore",12515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,155999,M.D. Radio Diagnosis,MNG,"Shridevi Institute of Medical Sciences & Research Hospital, Tumkur",12015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,155999,M.D. Radio Diagnosis,MNG,"Shridevi Institute of Medical Sciences & Research Hospital, Tumkur",12015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,160188,M.D. General Medicine,MNG,"Navodaya Medical College, Raichur",8015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,160188,M.D. General Medicine,MNG,"Navodaya Medical College, Raichur",8015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,160288,M.D. Forensic Medicine,GM,"K S Hegde Medical Academy, Mangalore",200027.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,160288,M.D. Forensic Medicine,GM,"K S Hegde Medical Academy, Mangalore",200027.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,162111,M.D. Psychiatry,MNG,"Subbaiah Institute of Medical Sciences, Shimoga, Karnataka",5015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,162111,M.D. Psychiatry,MNG,"Subbaiah Institute of Medical Sciences, Shimoga, Karnataka",5015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,162288,M.D. Paediatrics,MNG,"Al-Ameen Medical College,Bijapur",6515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,162288,M.D. Paediatrics,MNG,"Al-Ameen Medical College,Bijapur",6515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,162351,M.S. General Surgery,MNG,"SDM College of Medical Sciences & Hospital, Sattur, Dharwad",6515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,162351,M.S. General Surgery,MNG,"SDM College of Medical Sciences & Hospital, Sattur, Dharwad",6515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,162750,M.D. Paediatrics,MNG,"K V G Medical College, Sullia",8015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,164663,M.D. Radio Diagnosis,MNG,"S. Nijalingappa Medical College & HSK Hospital & Research Centre, Bagalkot",9915000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,164663,M.D. Radio Diagnosis,MNG,"S. Nijalingappa Medical College & HSK Hospital & Research Centre, Bagalkot",9915000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,167750,M.S. Opthalamology,OPN,"Sapthagiri Institute of Medical Sciences & Research Centre, Bangalore",4040750.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,167750,M.S. Opthalamology,OPN,"Sapthagiri Institute of Medical Sciences & Research Centre, Bangalore",4040750.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,168119,M.S. General Surgery,MNG,"Sapthagiri Institute of Medical Sciences & Research Centre, Bangalore",7040750.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,168119,M.S. General Surgery,MNG,"Sapthagiri Institute of Medical Sciences & Research Centre, Bangalore",7040750.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,168413,M.D. Pathology,OPN,"JJM Medical College, Davangere",358253.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,168413,M.D. Pathology,OPN,"JJM Medical College, Davangere",358253.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,168862,M.D. General Medicine,MNG,"Subbaiah Institute of Medical Sciences, Shimoga, Karnataka",9915000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,170809,M.D. Psychiatry,MNG,Adichunchanagiri Institute of Medical Sciences Bellur,4415000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,170809,M.D. Psychiatry,MNG,Adichunchanagiri Institute of Medical Sciences Bellur,4415000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,170990,M.D. General Medicine,MNG,"Shridevi Institute of Medical Sciences & Research Hospital, Tumkur",10815000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,170990,M.D. General Medicine,MNG,"Shridevi Institute of Medical Sciences & Research Hospital, Tumkur",10815000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,171543,M.D Hospital Administration,OPN,"SDM College of Medical Sciences & Hospital, Sattur, Dharwad",713280.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,171543,M.D Hospital Administration,OPN,"SDM College of Medical Sciences & Hospital, Sattur, Dharwad",713280.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,173438,M.S. Obstetrics and Gynecology,MNG,"East Point College of Medical Sciences & Research Centre, Bangalore",9515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,173438,M.S. Obstetrics and Gynecology,MNG,"East Point College of Medical Sciences & Research Centre, Bangalore",9515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,174953,M.D. General Medicine,MNG,"Shridevi Institute of Medical Sciences & Research Hospital, Tumkur",10815000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,174953,M.D. General Medicine,MNG,"Shridevi Institute of Medical Sciences & Research Hospital, Tumkur",10815000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,177627,M.D. Paediatrics,MNG,"Navodaya Medical College, Raichur",7015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,178583,M.D. Paediatrics,MNG,"JJM Medical College, Davangere",8015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,178583,M.D. Paediatrics,MNG,"JJM Medical College, Davangere",8015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,179688,M.D. General Medicine,MNG,"A J Institute of Medical Sciences & Research Centre, Mangalore",11015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,180600,M.D. General Medicine,MNG,"Subbaiah Institute of Medical Sciences, Shimoga, Karnataka",9915000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,180691,M.D. Respiratory Medicine,MNG,"S S Institute of Medical Sciences& Research Centre, Davangere",5015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,180691,M.D. Respiratory Medicine,MNG,"S S Institute of Medical Sciences& Research Centre, Davangere",5015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,181049,M.D. Community Medicine,OPN,"Kempegowda Institute of Medical Sciences, Bangalore",358253.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,181049,M.D. Community Medicine,OPN,"Kempegowda Institute of Medical Sciences, Bangalore",358253.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,181257,M.S. General Surgery,MNG,"Mahadevappa Rampure Medical College, Kalaburagi, Gulbarga",8015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,181257,M.S. General Surgery,MNG,"Mahadevappa Rampure Medical College, Kalaburagi, Gulbarga",8015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,181446,M.D. General Medicine,MNG,"Akash Institute of Medical Sciences & Research Centre, Devanhalli, Bangalore, Karnataka",9515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,181801,M.D Emergency Medicine,MNG,"S S Institute of Medical Sciences& Research Centre, Davangere",5015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,181801,M.D Emergency Medicine,MNG,"S S Institute of Medical Sciences& Research Centre, Davangere",5015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,182325,M.D. Pathology,GM,"Srinivas Institute of Medical Research Centre, Srinivasnagar, mangalore",232027.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,183311,M.D. Radio Diagnosis,MNG,"Shridevi Institute of Medical Sciences & Research Hospital, Tumkur",12015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,183311,M.D. Radio Diagnosis,MNG,"Shridevi Institute of Medical Sciences & Research Hospital, Tumkur",12015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,184444,M.D. Paediatrics,MNG,Adichunchanagiri Institute of Medical Sciences Bellur,7415000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,184444,M.D. Paediatrics,MNG,Adichunchanagiri Institute of Medical Sciences Bellur,7415000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,184453,M.D. General Medicine,MNG,"East Point College of Medical Sciences & Research Centre, Bangalore",9515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,185392,M.D. Paediatrics,MNG,"Akash Institute of Medical Sciences & Research Centre, Devanhalli, Bangalore, Karnataka",8115000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,185392,M.D. Paediatrics,MNG,"Akash Institute of Medical Sciences & Research Centre, Devanhalli, Bangalore, Karnataka",8115000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,185492,M.D. Anaesthesia,MNG,Adichunchanagiri Institute of Medical Sciences Bellur,4415000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,186257,M.S. Obstetrics and Gynecology,MNG,"SDM College of Medical Sciences & Hospital, Sattur, Dharwad",8015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,186257,M.S. Obstetrics and Gynecology,MNG,"SDM College of Medical Sciences & Hospital, Sattur, Dharwad",8015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,186895,M.D. Paediatrics,MNG,"Subbaiah Institute of Medical Sciences, Shimoga, Karnataka",8515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,186895,M.D. Paediatrics,MNG,"Subbaiah Institute of Medical Sciences, Shimoga, Karnataka",8515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,187514,M.D. Paediatrics,MNG,"Sapthagiri Institute of Medical Sciences & Research Centre, Bangalore",9040750.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,187514,M.D. Paediatrics,MNG,"Sapthagiri Institute of Medical Sciences & Research Centre, Bangalore",9040750.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,189897,M.D. Anaesthesia,MNG,"Kempegowda Institute of Medical Sciences, Bangalore",4015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,189897,M.D. Anaesthesia,MNG,"Kempegowda Institute of Medical Sciences, Bangalore",4015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,189983,M.D. Paediatrics,MNG,"SDM College of Medical Sciences & Hospital, Sattur, Dharwad",8015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,189983,M.D. Paediatrics,MNG,"SDM College of Medical Sciences & Hospital, Sattur, Dharwad",8015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,190199,M.D. Radio Diagnosis,MNG,"S. Nijalingappa Medical College & HSK Hospital & Research Centre, Bagalkot",9915000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,190494,M.D. Biochemistry,GM,Employees State Insurance Corporation Medical College Gulbarga,40900.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,191113,M.S. Orthopedics,MNG,"Siddaganga Medical College and Research Institute, Tumkur",7315000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,191113,M.S. Orthopedics,MNG,"Siddaganga Medical College and Research Institute, Tumkur",7315000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,191215,M.S. Obstetrics and Gynecology,MNG,"A J Institute of Medical Sciences & Research Centre, Mangalore",10015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,191215,M.S. Obstetrics and Gynecology,MNG,"A J Institute of Medical Sciences & Research Centre, Mangalore",10015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,191442,M.D. Paediatrics,MNG,"SDM College of Medical Sciences & Hospital, Sattur, Dharwad",8015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,191719,M.D. Paediatrics,MNG,"SDM College of Medical Sciences & Hospital, Sattur, Dharwad",8015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,191719,M.D. Paediatrics,MNG,"SDM College of Medical Sciences & Hospital, Sattur, Dharwad",8015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,191980,M.S. Orthopedics,MNG,"M S Ramaiah Medical College, Bangalore",8040000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,191980,M.S. Orthopedics,MNG,"M S Ramaiah Medical College, Bangalore",8040000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,192140,M.S. General Surgery,MNG,"Basaveswara Medical College and Hospital, Chitradurga",7515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,192140,M.S. General Surgery,MNG,"Basaveswara Medical College and Hospital, Chitradurga",7515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,192410,M.S. Orthopedics,OPN,"Khaja Bandanawaz University - Faculty of Medical Sciences, Gulbarga",4030000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,192410,M.S. Orthopedics,OPN,"Khaja Bandanawaz University - Faculty of Medical Sciences, Gulbarga",4030000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,192566,M.S. Orthopedics,MNG,"Akash Institute of Medical Sciences & Research Centre, Devanhalli, Bangalore, Karnataka",8115000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,192579,M.D. Paediatrics,MNG,Dr. Chandramma Dayananda Sagar Instt. of Medical Education & Research Harohalli Hubli,8515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,192579,M.D. Paediatrics,MNG,Dr. Chandramma Dayananda Sagar Instt. of Medical Education & Research Harohalli Hubli,8515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,194058,M.S. General Surgery,MNG,"Mahadevappa Rampure Medical College, Kalaburagi, Gulbarga",8015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,194071,M.S. Obstetrics and Gynecology,MNG,"East Point College of Medical Sciences & Research Centre, Bangalore",9515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,195863,M.D. General Medicine,MNG,"A J Institute of Medical Sciences & Research Centre, Mangalore",11015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,197246,M.S. Obstetrics and Gynecology,MNG,"Shridevi Institute of Medical Sciences & Research Hospital, Tumkur",10815000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,197510,M.D. General Medicine,MNG,"S. Nijalingappa Medical College & HSK Hospital & Research Centre, Bagalkot",9815000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,197510,M.D. General Medicine,MNG,"S. Nijalingappa Medical College & HSK Hospital & Research Centre, Bagalkot",9815000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,197807,M.D. General Medicine,MNG,"Akash Institute of Medical Sciences & Research Centre, Devanhalli, Bangalore, Karnataka",9515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,197807,M.D. General Medicine,MNG,"Akash Institute of Medical Sciences & Research Centre, Devanhalli, Bangalore, Karnataka",9515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,198162,M.D. Dermatology,MNG,"Akash Institute of Medical Sciences & Research Centre, Devanhalli, Bangalore, Karnataka",12615000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,198162,M.D. Dermatology,MNG,"Akash Institute of Medical Sciences & Research Centre, Devanhalli, Bangalore, Karnataka",12615000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,198661,M.D. General Medicine,MNG,"A J Institute of Medical Sciences & Research Centre, Mangalore",11015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,199052,M.D. Dermatology,MNG,"Shridevi Institute of Medical Sciences & Research Hospital, Tumkur",12015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,199052,M.D. Dermatology,MNG,"Shridevi Institute of Medical Sciences & Research Hospital, Tumkur",12015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,199592,M.D. Paediatrics,MNG,"Shridevi Institute of Medical Sciences & Research Hospital, Tumkur",10815000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,199619,M.D. Anaesthesia,MNG,"BGS Global Institute of Medical Sciences, Bangalore",5515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,199619,M.D. Anaesthesia,MNG,"BGS Global Institute of Medical Sciences, Bangalore",5515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,199732,M.D. Community Medicine,GM,"SDM College of Medical Sciences & Hospital, Sattur, Dharwad",207027.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,199732,M.D. Community Medicine,GM,"SDM College of Medical Sciences & Hospital, Sattur, Dharwad",207027.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,200088,M.D. General Medicine,MNG,"Dr BR Ambedkar Medical College, Bangalore",10015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_11032026_FINLenglish.csv,2025,STRAY,200117,M.S. Orthopedics,MNG,"Dr BR Ambedkar Medical College, Bangalore",7515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,200419,M.D. Pharmacology,GM,"East Point College of Medical Sciences & Research Centre, Bangalore",207027.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,200419,M.D. Pharmacology,GM,"East Point College of Medical Sciences & Research Centre, Bangalore",207027.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,201015,M.D. Paediatrics,MNG,"Sapthagiri Institute of Medical Sciences & Research Centre, Bangalore",9040750.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,201015,M.D. Paediatrics,MNG,"Sapthagiri Institute of Medical Sciences & Research Centre, Bangalore",9040750.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,201054,M.D. Community Medicine,GM,Dr. Chandramma Dayananda Sagar Instt. of Medical Education & Research Harohalli Hubli,207027.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,201054,M.D. Community Medicine,GM,Dr. Chandramma Dayananda Sagar Instt. of Medical Education & Research Harohalli Hubli,207027.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,201385,M.S. Orthopedics,MNG,"Kempegowda Institute of Medical Sciences, Bangalore",7515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,201385,M.S. Orthopedics,MNG,"Kempegowda Institute of Medical Sciences, Bangalore",7515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,201694,M.D. General Medicine,MNG,"Shridevi Institute of Medical Sciences & Research Hospital, Tumkur",10815000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,201694,M.D. General Medicine,MNG,"Shridevi Institute of Medical Sciences & Research Hospital, Tumkur",10815000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,201896,M.D. Paediatrics,MNG,"Subbaiah Institute of Medical Sciences, Shimoga, Karnataka",8515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,201896,M.D. Paediatrics,MNG,"Subbaiah Institute of Medical Sciences, Shimoga, Karnataka",8515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,202092,M.S. General Surgery,MNG,"K V G Medical College, Sullia",7515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,202092,M.S. General Surgery,MNG,"K V G Medical College, Sullia",7515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,202734,M.D. Dermatology,MNG,"BGS Global Institute of Medical Sciences, Bangalore",13015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,202734,M.D. Dermatology,MNG,"BGS Global Institute of Medical Sciences, Bangalore",13015000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,202825,M.S. Orthopedics,OPN,"Srinivas Institute of Medical Research Centre, Srinivasnagar, mangalore",5040000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,202825,M.S. Orthopedics,OPN,"Srinivas Institute of Medical Research Centre, Srinivasnagar, mangalore",5040000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_07032026_FINLenglish.csv,2025,STRAY,202999,M.S. Orthopedics,MNG,"Kempegowda Institute of Medical Sciences, Bangalore",7515000.0
PGNEET_MEED_ALLOT_2025_NON_INS_STRAY_06032026_PROVenglish.csv,2025,STRAY,202999,M.S. Orthopedics,MNG,"Kempegowda Institute of Medical Sciences, Bangalore",7515000.0
